order_id,user_id,rest_id,order_time,weekday,weekend_flag
544,753.0,32,2024-05-28 00:00:00,1,0
545,2273.0,64,2024-05-10 21:00:00,4,0
546,1092.0,82,2024-02-28 03:00:00,2,0
547,600.0,116,2024-04-30 19:00:00,1,0
548,1603.0,81,2024-05-05 13:00:00,6,1
549,1554.0,64,2024-05-04 15:00:00,5,1
550,2833.0,51,2024-05-16 02:00:00,3,0
551,757.0,103,2024-04-14 21:00:00,6,1
552,2932.0,20,2024-04-22 19:00:00,0,0
553,1869.0,69,2024-04-30 01:00:00,1,0
554,633.0,81,2024-02-11 13:00:00,6,1
555,2907.0,115,2024-01-22 01:00:00,0,0
556,2202.0,103,2024-01-26 17:00:00,4,0
557,784.0,85,2024-04-12 21:00:00,4,0
558,1652.0,7,2024-03-04 14:00:00,0,0
559,448.0,15,2024-04-09 02:00:00,1,0
560,2076.0,40,2024-06-07 19:00:00,4,0
561,2991.0,16,2024-01-23 06:00:00,1,0
562,1779.0,111,2024-04-05 12:00:00,4,0
563,1581.0,112,2024-02-17 07:00:00,5,1
564,1324.0,88,2024-03-11 02:00:00,0,0
565,963.0,116,2024-01-30 02:00:00,1,0
566,1449.0,86,2024-03-20 14:00:00,2,0
567,2484.0,72,2024-04-13 20:00:00,5,1
568,2820.0,28,2024-02-07 22:00:00,2,0
569,2582.0,48,2024-03-06 17:00:00,2,0
570,218.0,104,2024-06-13 22:00:00,3,0
571,1591.0,89,2024-02-13 07:00:00,1,0
572,1660.0,38,2024-05-22 03:00:00,2,0
573,342.0,116,2024-06-03 12:00:00,0,0
574,384.0,42,2024-04-11 14:00:00,3,0
575,2308.0,57,2024-03-10 18:00:00,6,1
576,2624.0,17,2024-06-26 07:00:00,2,0
577,86.0,106,2024-06-10 04:00:00,0,0
578,1904.0,80,2024-05-13 16:00:00,0,0
579,2719.0,109,2024-01-25 15:00:00,3,0
580,1389.0,58,2024-03-01 02:00:00,4,0
581,2544.0,65,2024-04-18 07:00:00,3,0
582,603.0,116,2024-03-02 21:00:00,5,1
583,1255.0,24,2024-02-01 04:00:00,3,0
584,336.0,91,2024-06-25 00:00:00,1,0
585,2237.0,112,2024-06-15 01:00:00,5,1
586,1175.0,49,2024-02-23 20:00:00,4,0
587,178.0,29,2024-06-11 07:00:00,1,0
588,685.0,43,2024-01-21 12:00:00,6,1
589,2788.0,65,2024-05-15 11:00:00,2,0
590,2591.0,33,2024-06-16 08:00:00,6,1
591,2665.0,101,2024-03-02 08:00:00,5,1
592,2741.0,74,2024-02-16 04:00:00,4,0
593,2411.0,90,2024-01-02 12:00:00,1,0
594,1508.0,73,2024-01-06 03:00:00,5,1
595,1083.0,81,2024-05-04 19:00:00,5,1
596,2538.0,78,2024-04-20 05:00:00,5,1
597,2934.0,95,2024-01-20 21:00:00,5,1
598,1976.0,38,2024-01-23 12:00:00,1,0
599,1346.0,8,2024-06-08 19:00:00,5,1
600,173.0,79,2024-01-13 23:00:00,5,1
601,2377.0,90,2024-06-22 18:00:00,5,1
602,2513.0,9,2024-04-26 11:00:00,4,0
603,2481.0,86,2024-05-01 00:00:00,2,0
604,662.0,20,2024-03-19 14:00:00,1,0
605,2967.0,56,2024-03-29 16:00:00,4,0
606,1315.0,26,2024-05-10 07:00:00,4,0
607,2172.0,77,2024-05-06 07:00:00,0,0
608,2647.0,74,2024-05-16 16:00:00,3,0
609,887.0,48,2024-03-29 08:00:00,4,0
610,2779.0,11,2024-03-01 05:00:00,4,0
611,753.0,22,2024-05-22 19:00:00,2,0
612,104.0,74,2024-01-13 19:00:00,5,1
613,2621.0,59,2024-05-13 10:00:00,0,0
614,1.0,60,2024-02-26 05:00:00,0,0
615,2617.0,43,2024-04-04 13:00:00,3,0
616,1479.0,19,2024-05-15 23:00:00,2,0
617,1184.0,101,2024-05-08 10:00:00,2,0
618,1327.0,19,2024-01-08 10:00:00,0,0
619,2442.0,19,2024-04-16 20:00:00,1,0
620,1049.0,33,2024-05-01 04:00:00,2,0
621,1252.0,4,2024-02-12 12:00:00,0,0
622,1720.0,37,2024-03-23 01:00:00,5,1
623,800.0,60,2024-03-03 12:00:00,6,1
624,2941.0,55,2024-06-27 19:00:00,3,0
625,2122.0,36,2024-03-08 11:00:00,4,0
626,2318.0,32,2024-01-31 00:00:00,2,0
627,897.0,75,2024-02-07 22:00:00,2,0
628,2060.0,61,2024-06-12 17:00:00,2,0
629,338.0,63,2024-02-29 05:00:00,3,0
630,1385.0,115,2024-03-07 02:00:00,3,0
631,558.0,110,2024-06-21 18:00:00,4,0
632,871.0,115,2024-02-22 09:00:00,3,0
633,1722.0,73,2024-04-30 20:00:00,1,0
634,1191.0,102,2024-04-27 07:00:00,5,1
635,827.0,100,2024-03-04 06:00:00,0,0
636,2396.0,111,2024-02-23 22:00:00,4,0
637,460.0,63,2024-02-23 18:00:00,4,0
638,250.0,17,2024-03-04 00:00:00,0,0
639,2246.0,33,2024-01-05 17:00:00,4,0
640,1438.0,117,2024-01-21 12:00:00,6,1
641,1587.0,29,2024-05-01 10:00:00,2,0
642,328.0,31,2024-04-29 22:00:00,0,0
643,1753.0,79,2024-03-02 18:00:00,5,1
644,1280.0,109,2024-06-26 16:00:00,2,0
645,671.0,117,2024-03-05 18:00:00,1,0
646,2399.0,95,2024-04-15 01:00:00,0,0
647,1018.0,51,2024-03-18 23:00:00,0,0
648,2622.0,29,2024-01-25 03:00:00,3,0
649,2678.0,49,2024-04-01 10:00:00,0,0
650,590.0,23,2024-01-16 17:00:00,1,0
651,1135.0,10,2024-01-31 16:00:00,2,0
652,219.0,5,2024-04-09 04:00:00,1,0
653,764.0,100,2024-01-06 08:00:00,5,1
654,1953.0,111,2024-04-02 18:00:00,1,0
655,1540.0,57,2024-05-29 03:00:00,2,0
656,1128.0,39,2024-03-30 18:00:00,5,1
657,1805.0,57,2024-01-11 21:00:00,3,0
658,128.0,117,2024-03-11 17:00:00,0,0
659,1889.0,78,2024-02-25 18:00:00,6,1
660,1371.0,79,2024-06-11 17:00:00,1,0
661,2101.0,64,2024-06-14 03:00:00,4,0
662,202.0,32,2024-04-14 19:00:00,6,1
663,1093.0,21,2024-02-10 20:00:00,5,1
664,1894.0,109,2024-02-18 06:00:00,6,1
665,758.0,45,2024-01-10 06:00:00,2,0
666,977.0,120,2024-03-25 06:00:00,0,0
667,1230.0,74,2024-04-19 00:00:00,4,0
668,945.0,96,2024-03-08 18:00:00,4,0
669,2329.0,1,2024-06-20 08:00:00,3,0
670,2940.0,107,2024-01-20 07:00:00,5,1
671,2444.0,65,2024-04-25 21:00:00,3,0
672,1036.0,82,2024-06-26 16:00:00,2,0
673,2569.0,53,2024-03-25 23:00:00,0,0
674,1137.0,17,2024-02-17 10:00:00,5,1
675,1766.0,53,2024-02-10 13:00:00,5,1
676,1847.0,111,2024-03-19 05:00:00,1,0
677,1848.0,119,2024-01-02 16:00:00,1,0
678,2250.0,108,2024-02-21 17:00:00,2,0
679,2386.0,93,2024-01-28 18:00:00,6,1
680,1810.0,51,2024-04-30 00:00:00,1,0
681,1471.0,16,2024-01-03 12:00:00,2,0
682,2945.0,76,2024-03-04 00:00:00,0,0
683,2162.0,47,2024-05-06 13:00:00,0,0
684,2114.0,88,2024-04-27 21:00:00,5,1
685,287.0,55,2024-06-25 11:00:00,1,0
686,2770.0,28,2024-04-19 05:00:00,4,0
687,2821.0,86,2024-02-09 16:00:00,4,0
688,2804.0,42,2024-03-28 20:00:00,3,0
689,2895.0,107,2024-03-28 18:00:00,3,0
690,1754.0,61,2024-01-06 23:00:00,5,1
691,1410.0,35,2024-01-24 06:00:00,2,0
692,1402.0,63,2024-05-15 08:00:00,2,0
693,921.0,114,2024-06-17 10:00:00,0,0
694,2669.0,91,2024-03-26 21:00:00,1,0
695,1968.0,95,2024-03-30 19:00:00,5,1
696,1343.0,68,2024-01-29 20:00:00,0,0
697,1797.0,113,2024-01-27 20:00:00,5,1
698,2290.0,48,2024-02-12 19:00:00,0,0
699,1675.0,7,2024-05-11 18:00:00,5,1
700,1207.0,82,2024-03-13 01:00:00,2,0
701,1827.0,37,2024-02-18 06:00:00,6,1
702,2608.0,113,2024-06-03 12:00:00,0,0
703,311.0,116,2024-03-29 01:00:00,4,0
704,1764.0,15,2024-01-11 06:00:00,3,0
705,447.0,11,2024-06-11 01:00:00,1,0
706,1814.0,59,2024-01-15 01:00:00,0,0
707,352.0,48,2024-01-03 19:00:00,2,0
708,190.0,8,2024-02-02 08:00:00,4,0
709,1591.0,20,2024-06-02 15:00:00,6,1
710,1632.0,21,2024-06-01 23:00:00,5,1
711,1915.0,19,2024-03-13 14:00:00,2,0
712,1209.0,91,2024-03-16 06:00:00,5,1
713,816.0,89,2024-06-08 14:00:00,5,1
714,486.0,53,2024-01-23 13:00:00,1,0
715,87.0,56,2024-04-22 16:00:00,0,0
716,2109.0,39,2024-05-11 03:00:00,5,1
717,2561.0,120,2024-04-10 15:00:00,2,0
718,1131.0,40,2024-05-10 07:00:00,4,0
719,2776.0,98,2024-04-26 21:00:00,4,0
720,875.0,105,2024-04-25 16:00:00,3,0
721,2957.0,98,2024-06-25 10:00:00,1,0
722,2592.0,50,2024-06-19 03:00:00,2,0
723,2589.0,30,2024-04-17 20:00:00,2,0
724,1777.0,87,2024-01-28 14:00:00,6,1
725,1256.0,1,2024-02-03 21:00:00,5,1
726,496.0,40,2024-03-25 12:00:00,0,0
727,2801.0,52,2024-01-19 23:00:00,4,0
728,528.0,28,2024-06-04 02:00:00,1,0
729,801.0,23,2024-01-29 04:00:00,0,0
730,2869.0,11,2024-06-03 02:00:00,0,0
731,1218.0,105,2024-05-22 10:00:00,2,0
732,647.0,56,2024-01-30 01:00:00,1,0
733,2589.0,2,2024-02-08 14:00:00,3,0
734,965.0,44,2024-03-22 06:00:00,4,0
735,717.0,4,2024-02-02 09:00:00,4,0
736,132.0,47,2024-04-02 08:00:00,1,0
737,612.0,92,2024-03-16 11:00:00,5,1
738,1766.0,69,2024-05-28 23:00:00,1,0
739,2369.0,89,2024-03-15 10:00:00,4,0
740,1967.0,8,2024-02-12 10:00:00,0,0
741,1070.0,2,2024-06-12 05:00:00,2,0
742,2374.0,29,2024-05-26 16:00:00,6,1
743,2513.0,64,2024-06-05 06:00:00,2,0
744,799.0,65,2024-06-06 01:00:00,3,0
745,2080.0,19,2024-03-11 09:00:00,0,0
746,2448.0,111,2024-05-18 18:00:00,5,1
747,1232.0,48,2024-03-29 21:00:00,4,0
748,188.0,23,2024-01-14 18:00:00,6,1
749,912.0,88,2024-02-01 15:00:00,3,0
750,103.0,13,2024-05-02 02:00:00,3,0
751,699.0,101,2024-06-23 20:00:00,6,1
752,1028.0,11,2024-04-03 01:00:00,2,0
753,1630.0,34,2024-03-17 20:00:00,6,1
754,357.0,17,2024-02-10 20:00:00,5,1
755,812.0,48,2024-02-14 07:00:00,2,0
756,2022.0,10,2024-03-02 23:00:00,5,1
757,1369.0,91,2024-01-31 14:00:00,2,0
758,2095.0,13,2024-05-26 02:00:00,6,1
759,1084.0,76,2024-04-17 18:00:00,2,0
760,2475.0,115,2024-06-20 04:00:00,3,0
761,750.0,90,2024-03-27 07:00:00,2,0
762,2277.0,116,2024-06-11 06:00:00,1,0
763,2082.0,32,2024-01-24 03:00:00,2,0
764,2731.0,99,2024-05-24 01:00:00,4,0
765,2163.0,119,2024-01-30 11:00:00,1,0
766,2722.0,31,2024-03-31 07:00:00,6,1
767,2592.0,4,2024-03-28 11:00:00,3,0
768,389.0,2,2024-02-14 22:00:00,2,0
769,1413.0,57,2024-03-23 22:00:00,5,1
770,2377.0,99,2024-01-18 03:00:00,3,0
771,267.0,69,2024-04-23 02:00:00,1,0
772,356.0,6,2024-04-06 04:00:00,5,1
773,2523.0,118,2024-03-23 08:00:00,5,1
774,965.0,53,2024-05-03 01:00:00,4,0
775,1357.0,58,2024-04-03 10:00:00,2,0
776,2397.0,49,2024-05-26 14:00:00,6,1
777,2581.0,46,2024-04-02 17:00:00,1,0
778,303.0,85,2024-02-14 13:00:00,2,0
779,1261.0,16,2024-05-25 08:00:00,5,1
780,437.0,65,2024-01-31 05:00:00,2,0
781,1429.0,54,2024-06-24 03:00:00,0,0
782,451.0,73,2024-06-13 04:00:00,3,0
783,495.0,71,2024-06-07 08:00:00,4,0
784,2473.0,93,2024-02-13 08:00:00,1,0
785,1406.0,45,2024-03-16 07:00:00,5,1
786,2231.0,39,2024-01-15 03:00:00,0,0
787,2105.0,82,2024-03-09 02:00:00,5,1
788,917.0,57,2024-04-20 20:00:00,5,1
789,1254.0,56,2024-01-23 00:00:00,1,0
790,2352.0,108,2024-04-04 01:00:00,3,0
791,2447.0,109,2024-06-26 14:00:00,2,0
792,595.0,96,2024-04-07 23:00:00,6,1
793,2938.0,3,2024-02-06 07:00:00,1,0
794,2787.0,64,2024-03-05 09:00:00,1,0
795,382.0,70,2024-01-02 17:00:00,1,0
796,31.0,78,2024-02-15 08:00:00,3,0
797,746.0,103,2024-05-29 09:00:00,2,0
798,2363.0,61,2024-01-29 16:00:00,0,0
799,397.0,82,2024-03-13 12:00:00,2,0
800,2532.0,21,2024-04-27 15:00:00,5,1
801,774.0,65,2024-03-29 15:00:00,4,0
802,2434.0,73,2024-04-20 23:00:00,5,1
803,165.0,38,2024-06-06 21:00:00,3,0
804,1517.0,58,2024-05-16 19:00:00,3,0
805,1912.0,9,2024-01-22 13:00:00,0,0
806,741.0,26,2024-02-29 05:00:00,3,0
807,2427.0,119,2024-01-16 13:00:00,1,0
808,2597.0,20,2024-04-27 14:00:00,5,1
809,1739.0,107,2024-04-21 18:00:00,6,1
810,2065.0,36,2024-02-16 04:00:00,4,0
811,2951.0,2,2024-01-25 12:00:00,3,0
812,678.0,94,2024-01-23 16:00:00,1,0
813,2690.0,73,2024-03-17 02:00:00,6,1
814,1854.0,14,2024-04-12 00:00:00,4,0
815,2073.0,107,2024-03-02 02:00:00,5,1
816,2749.0,47,2024-05-26 10:00:00,6,1
817,2802.0,75,2024-01-18 08:00:00,3,0
818,2006.0,41,2024-04-06 05:00:00,5,1
819,620.0,2,2024-02-03 18:00:00,5,1
820,1437.0,16,2024-02-04 06:00:00,6,1
821,1387.0,60,2024-04-28 08:00:00,6,1
822,1371.0,7,2024-05-23 22:00:00,3,0
823,86.0,62,2024-03-12 00:00:00,1,0
824,2003.0,79,2024-05-01 20:00:00,2,0
825,1095.0,15,2024-04-10 00:00:00,2,0
826,1796.0,36,2024-02-16 06:00:00,4,0
827,271.0,92,2024-05-19 02:00:00,6,1
828,280.0,99,2024-02-20 13:00:00,1,0
829,636.0,67,2024-02-01 14:00:00,3,0
830,1156.0,37,2024-01-08 01:00:00,0,0
831,1822.0,25,2024-06-10 13:00:00,0,0
832,2692.0,59,2024-05-24 22:00:00,4,0
833,2184.0,87,2024-01-23 18:00:00,1,0
834,2742.0,52,2024-01-12 20:00:00,4,0
835,2620.0,29,2024-04-21 04:00:00,6,1
836,2349.0,114,2024-02-15 17:00:00,3,0
837,264.0,94,2024-06-16 18:00:00,6,1
838,125.0,116,2024-05-15 18:00:00,2,0
839,2819.0,55,2024-04-08 21:00:00,0,0
840,2255.0,65,2024-04-24 11:00:00,2,0
841,1975.0,88,2024-01-24 15:00:00,2,0
842,2902.0,32,2024-01-11 10:00:00,3,0
843,270.0,7,2024-05-26 13:00:00,6,1
844,231.0,38,2024-02-24 15:00:00,5,1
845,1420.0,110,2024-04-22 07:00:00,0,0
846,2183.0,9,2024-02-05 09:00:00,0,0
847,2792.0,91,2024-04-27 14:00:00,5,1
848,1822.0,70,2024-06-08 04:00:00,5,1
849,2213.0,8,2024-03-25 01:00:00,0,0
850,1105.0,28,2024-01-28 08:00:00,6,1
851,1030.0,1,2024-03-10 22:00:00,6,1
852,635.0,38,2024-05-18 21:00:00,5,1
853,1764.0,33,2024-03-08 23:00:00,4,0
854,598.0,92,2024-06-11 00:00:00,1,0
855,403.0,33,2024-01-18 03:00:00,3,0
856,1707.0,36,2024-01-03 16:00:00,2,0
857,1438.0,78,2024-01-22 17:00:00,0,0
858,1847.0,9,2024-06-16 01:00:00,6,1
859,1857.0,39,2024-04-05 03:00:00,4,0
860,1809.0,88,2024-01-07 21:00:00,6,1
861,1792.0,32,2024-03-11 11:00:00,0,0
862,2286.0,98,2024-01-29 07:00:00,0,0
863,2832.0,19,2024-04-07 00:00:00,6,1
864,1046.0,50,2024-05-21 13:00:00,1,0
865,2587.0,13,2024-05-14 23:00:00,1,0
866,2600.0,91,2024-03-03 07:00:00,6,1
867,1552.0,53,2024-03-08 05:00:00,4,0
868,267.0,61,2024-01-13 15:00:00,5,1
869,431.0,108,2024-04-23 12:00:00,1,0
870,1110.0,119,2024-01-11 06:00:00,3,0
871,972.0,118,2024-06-19 00:00:00,2,0
872,1418.0,43,2024-06-09 22:00:00,6,1
873,148.0,82,2024-05-01 20:00:00,2,0
874,2418.0,75,2024-04-26 07:00:00,4,0
875,713.0,4,2024-02-18 16:00:00,6,1
876,156.0,96,2024-03-10 01:00:00,6,1
877,152.0,20,2024-04-06 19:00:00,5,1
878,263.0,56,2024-04-28 21:00:00,6,1
879,2227.0,53,2024-01-20 01:00:00,5,1
880,1482.0,95,2024-02-07 00:00:00,2,0
881,1317.0,120,2024-06-18 10:00:00,1,0
882,1388.0,74,2024-03-06 05:00:00,2,0
883,42.0,35,2024-04-16 20:00:00,1,0
884,2976.0,45,2024-01-07 04:00:00,6,1
885,284.0,12,2024-04-26 23:00:00,4,0
886,1399.0,93,2024-05-25 02:00:00,5,1
887,2499.0,31,2024-05-05 08:00:00,6,1
888,187.0,12,2024-04-28 18:00:00,6,1
889,1224.0,83,2024-03-17 21:00:00,6,1
890,666.0,83,2024-04-19 23:00:00,4,0
891,969.0,43,2024-01-18 14:00:00,3,0
892,2215.0,75,2024-02-11 05:00:00,6,1
893,2164.0,1,2024-06-02 11:00:00,6,1
894,621.0,64,2024-03-27 03:00:00,2,0
895,3000.0,70,2024-06-08 22:00:00,5,1
896,2647.0,16,2024-04-27 03:00:00,5,1
897,2253.0,49,2024-03-01 12:00:00,4,0
898,2764.0,107,2024-01-21 18:00:00,6,1
899,820.0,100,2024-02-10 17:00:00,5,1
900,2037.0,70,2024-03-04 20:00:00,0,0
901,589.0,89,2024-05-08 17:00:00,2,0
902,991.0,58,2024-01-27 19:00:00,5,1
903,1809.0,40,2024-04-16 05:00:00,1,0
904,1234.0,59,2024-06-08 09:00:00,5,1
905,771.0,13,2024-06-27 22:00:00,3,0
906,2251.0,112,2024-05-26 04:00:00,6,1
907,2082.0,21,2024-06-21 05:00:00,4,0
908,640.0,14,2024-05-30 10:00:00,3,0
909,2747.0,38,2024-02-02 19:00:00,4,0
910,206.0,1,2024-02-10 11:00:00,5,1
911,1751.0,74,2024-03-21 11:00:00,3,0
912,607.0,76,2024-02-11 13:00:00,6,1
913,2316.0,57,2024-03-27 15:00:00,2,0
914,1166.0,53,2024-02-18 14:00:00,6,1
915,2213.0,13,2024-03-06 03:00:00,2,0
916,1762.0,71,2024-02-26 02:00:00,0,0
917,1616.0,39,2024-01-02 03:00:00,1,0
918,2137.0,118,2024-06-04 11:00:00,1,0
919,2695.0,32,2024-04-09 19:00:00,1,0
920,830.0,118,2024-04-11 01:00:00,3,0
921,2267.0,28,2024-01-22 19:00:00,0,0
922,2676.0,58,2024-05-14 04:00:00,1,0
923,2080.0,93,2024-03-04 16:00:00,0,0
924,43.0,33,2024-06-20 18:00:00,3,0
925,929.0,100,2024-04-18 04:00:00,3,0
926,2022.0,6,2024-02-07 15:00:00,2,0
927,1838.0,98,2024-05-01 09:00:00,2,0
928,1436.0,107,2024-02-24 11:00:00,5,1
929,674.0,69,2024-06-03 19:00:00,0,0
930,1249.0,55,2024-06-02 18:00:00,6,1
931,108.0,29,2024-05-07 16:00:00,1,0
932,2566.0,72,2024-04-19 14:00:00,4,0
933,1638.0,86,2024-06-14 14:00:00,4,0
934,1989.0,85,2024-01-08 04:00:00,0,0
935,1280.0,46,2024-06-04 11:00:00,1,0
936,2160.0,98,2024-05-03 14:00:00,4,0
937,1465.0,47,2024-05-19 07:00:00,6,1
938,665.0,49,2024-05-22 12:00:00,2,0
939,1817.0,68,2024-05-28 03:00:00,1,0
940,263.0,31,2024-01-09 06:00:00,1,0
941,682.0,75,2024-06-23 17:00:00,6,1
942,743.0,88,2024-06-22 16:00:00,5,1
943,1255.0,65,2024-01-16 00:00:00,1,0
944,948.0,119,2024-01-21 05:00:00,6,1
945,1816.0,117,2024-02-14 01:00:00,2,0
946,1889.0,1,2024-06-23 13:00:00,6,1
947,239.0,45,2024-01-29 11:00:00,0,0
948,1365.0,37,2024-02-23 15:00:00,4,0
949,2487.0,24,2024-01-16 19:00:00,1,0
950,2420.0,100,2024-02-24 20:00:00,5,1
951,2671.0,116,2024-01-08 17:00:00,0,0
952,1548.0,105,2024-01-06 15:00:00,5,1
953,147.0,104,2024-05-03 22:00:00,4,0
954,2097.0,106,2024-01-09 05:00:00,1,0
955,661.0,60,2024-05-16 15:00:00,3,0
956,2232.0,99,2024-02-20 05:00:00,1,0
957,136.0,30,2024-06-01 19:00:00,5,1
958,2922.0,116,2024-04-30 10:00:00,1,0
959,1594.0,45,2024-03-21 11:00:00,3,0
960,1156.0,22,2024-04-01 19:00:00,0,0
961,988.0,112,2024-01-29 17:00:00,0,0
962,1736.0,57,2024-04-26 19:00:00,4,0
963,2944.0,47,2024-04-16 13:00:00,1,0
964,1247.0,16,2024-02-28 13:00:00,2,0
965,237.0,29,2024-03-19 11:00:00,1,0
966,2296.0,44,2024-03-16 15:00:00,5,1
967,2074.0,16,2024-04-27 15:00:00,5,1
968,324.0,110,2024-02-22 05:00:00,3,0
969,264.0,92,2024-06-22 12:00:00,5,1
970,1456.0,77,2024-06-27 08:00:00,3,0
971,1721.0,41,2024-02-10 18:00:00,5,1
972,1583.0,14,2024-06-12 22:00:00,2,0
973,1192.0,84,2024-06-24 07:00:00,0,0
974,211.0,4,2024-04-30 13:00:00,1,0
975,2050.0,104,2024-05-01 20:00:00,2,0
976,1993.0,10,2024-02-01 00:00:00,3,0
977,2066.0,64,2024-05-09 08:00:00,3,0
978,1964.0,52,2024-05-03 04:00:00,4,0
979,2447.0,47,2024-01-28 11:00:00,6,1
980,1930.0,84,2024-03-14 22:00:00,3,0
981,2674.0,63,2024-04-21 02:00:00,6,1
982,1769.0,27,2024-02-02 10:00:00,4,0
983,2072.0,47,2024-02-25 10:00:00,6,1
984,227.0,16,2024-04-21 10:00:00,6,1
985,1753.0,31,2024-02-03 08:00:00,5,1
986,2029.0,12,2024-03-04 07:00:00,0,0
987,1326.0,42,2024-02-20 08:00:00,1,0
988,1361.0,12,2024-06-08 15:00:00,5,1
989,2102.0,111,2024-06-25 21:00:00,1,0
990,2073.0,25,2024-01-02 10:00:00,1,0
991,2516.0,30,2024-05-22 21:00:00,2,0
992,1907.0,32,2024-05-18 07:00:00,5,1
993,1650.0,117,2024-01-01 01:00:00,0,0
994,413.0,65,2024-04-02 02:00:00,1,0
995,533.0,1,2024-06-16 19:00:00,6,1
996,2318.0,21,2024-03-27 20:00:00,2,0
997,1105.0,100,2024-04-08 20:00:00,0,0
998,139.0,42,2024-03-15 11:00:00,4,0
999,108.0,49,2024-05-04 13:00:00,5,1
1000,1047.0,62,2024-02-15 11:00:00,3,0
1001,1833.0,89,2024-03-05 15:00:00,1,0
1002,169.0,53,2024-02-03 16:00:00,5,1
1003,519.0,38,2024-06-26 00:00:00,2,0
1004,2076.0,10,2024-06-09 18:00:00,6,1
1005,2625.0,94,2024-06-27 09:00:00,3,0
1006,333.0,54,2024-04-20 20:00:00,5,1
1007,536.0,69,2024-01-24 00:00:00,2,0
1008,1508.0,82,2024-04-19 18:00:00,4,0
1009,2823.0,33,2024-01-16 21:00:00,1,0
1010,2085.0,97,2024-05-27 06:00:00,0,0
1011,2878.0,107,2024-04-21 09:00:00,6,1
1012,2623.0,106,2024-01-06 04:00:00,5,1
1013,2876.0,100,2024-05-12 13:00:00,6,1
1014,1705.0,1,2024-03-21 19:00:00,3,0
1015,1969.0,119,2024-06-16 01:00:00,6,1
1016,878.0,54,2024-05-26 05:00:00,6,1
1017,2295.0,117,2024-02-16 16:00:00,4,0
1018,1118.0,110,2024-01-02 06:00:00,1,0
1019,1706.0,19,2024-06-14 06:00:00,4,0
1020,1574.0,66,2024-03-03 16:00:00,6,1
1021,1836.0,116,2024-02-28 20:00:00,2,0
1022,2526.0,43,2024-06-04 10:00:00,1,0
1023,452.0,25,2024-03-26 05:00:00,1,0
1024,2676.0,43,2024-01-29 19:00:00,0,0
1025,2408.0,100,2024-02-23 16:00:00,4,0
1026,2214.0,63,2024-05-09 21:00:00,3,0
1027,2953.0,78,2024-06-25 23:00:00,1,0
1028,12.0,108,2024-04-24 00:00:00,2,0
1029,2829.0,74,2024-01-25 16:00:00,3,0
1030,1616.0,31,2024-03-18 13:00:00,0,0
1031,2643.0,58,2024-03-01 16:00:00,4,0
1032,700.0,18,2024-01-25 23:00:00,3,0
1033,2285.0,25,2024-05-03 11:00:00,4,0
1034,43.0,31,2024-05-22 17:00:00,2,0
1035,955.0,83,2024-04-28 09:00:00,6,1
1036,2706.0,88,2024-03-02 08:00:00,5,1
1037,1316.0,33,2024-02-27 02:00:00,1,0
1038,2130.0,46,2024-03-19 00:00:00,1,0
1039,635.0,93,2024-01-12 23:00:00,4,0
1040,2736.0,67,2024-01-09 02:00:00,1,0
1041,2309.0,92,2024-01-02 15:00:00,1,0
1042,1689.0,101,2024-05-06 13:00:00,0,0
1043,1056.0,75,2024-01-12 10:00:00,4,0
1044,1864.0,45,2024-03-13 11:00:00,2,0
1045,496.0,85,2024-03-28 17:00:00,3,0
1046,85.0,50,2024-01-08 00:00:00,0,0
1047,1486.0,83,2024-03-20 06:00:00,2,0
1048,660.0,71,2024-03-18 23:00:00,0,0
1049,2658.0,25,2024-02-22 11:00:00,3,0
1050,1310.0,100,2024-05-25 04:00:00,5,1
1051,1331.0,51,2024-02-03 00:00:00,5,1
1052,2821.0,26,2024-01-13 16:00:00,5,1
1053,2284.0,9,2024-05-19 06:00:00,6,1
1054,2309.0,78,2024-01-03 22:00:00,2,0
1055,1090.0,23,2024-04-04 08:00:00,3,0
1056,963.0,114,2024-04-20 21:00:00,5,1
1057,2920.0,94,2024-06-14 13:00:00,4,0
1058,1233.0,58,2024-04-10 08:00:00,2,0
1059,1241.0,11,2024-04-13 00:00:00,5,1
1060,1744.0,119,2024-03-16 01:00:00,5,1
1061,1590.0,77,2024-05-09 07:00:00,3,0
1062,2756.0,61,2024-06-08 12:00:00,5,1
1063,2486.0,41,2024-06-15 04:00:00,5,1
1064,699.0,118,2024-06-14 23:00:00,4,0
1065,35.0,105,2024-02-29 05:00:00,3,0
1066,2243.0,27,2024-06-06 16:00:00,3,0
1067,667.0,72,2024-03-26 20:00:00,1,0
1068,1851.0,86,2024-05-26 16:00:00,6,1
1069,993.0,82,2024-04-05 08:00:00,4,0
1070,937.0,14,2024-06-04 16:00:00,1,0
1071,471.0,77,2024-03-02 05:00:00,5,1
1072,618.0,78,2024-01-01 01:00:00,0,0
1073,162.0,75,2024-04-28 23:00:00,6,1
1074,2037.0,47,2024-05-12 03:00:00,6,1
1075,418.0,75,2024-04-11 22:00:00,3,0
1076,1184.0,114,2024-06-09 19:00:00,6,1
1077,1507.0,28,2024-01-19 08:00:00,4,0
1078,2343.0,11,2024-04-05 11:00:00,4,0
1079,746.0,8,2024-04-30 13:00:00,1,0
1080,2598.0,78,2024-02-11 08:00:00,6,1
1081,508.0,53,2024-05-22 07:00:00,2,0
1082,847.0,20,2024-03-04 08:00:00,0,0
1083,2547.0,89,2024-01-04 03:00:00,3,0
